time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-24 00:00:00+00:00,,,1,1
2023-09-25 00:00:00+00:00,,,3,1
2023-09-26 00:00:00+00:00,,,4,1
2023-09-29 00:00:00+00:00,,,7,2
2023-10-02 00:00:00+00:00,,,1,1
2023-10-03 00:00:00+00:00,,,1,1
2023-10-04 00:00:00+00:00,,,4,1
2023-10-06 00:00:00+00:00,,,7,3
