time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-28 00:00:00+00:00,,,12,2
2024-02-29 00:00:00+00:00,,,33,1
2024-03-03 00:00:00+00:00,,,1,1
2024-03-04 00:00:00+00:00,,,1,1
2024-03-05 00:00:00+00:00,,,1,1
2024-03-07 00:00:00+00:00,,,1,1
2024-03-10 00:00:00+00:00,,,2,2
