time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-13 00:00:00+00:00,,,2,1
2024-03-16 00:00:00+00:00,,,15,1
2024-03-17 00:00:00+00:00,,,14,2
2024-03-22 00:00:00+00:00,,,1,1
2024-03-23 00:00:00+00:00,,,1,1
2024-03-25 00:00:00+00:00,,,3,1
