referrer,views_total,views_unique
github.com,134,8
DuckDuckGo,48,1
Google,25,16
forensicstats.org,5,2
com.google.android.gm,5,2
csafe.shinyapps.io,1,1
community.databricks.com,1,1
StartPage,1,1
cn.bing.com,1,1
igraph.discourse.group,1,1
