referrer,views_total,views_unique
Google,8,5
github.com,4,1
perplexity.ai,2,1
copilot.microsoft.com,2,1
forensicstats.org,1,1
m.youtube.com,1,1
search.brave.com,1,1
csafe-isu.r-universe.dev,1,1
