referrer,views_total,views_unique
github.com,96,4
Google,52,17
csafe-isu.github.io,14,4
Bing,5,1
forensicstats.org,4,2
youtube.com,2,2
nist.gov,2,1
DuckDuckGo,1,1
yandex.ru,1,1
onlinelibrary.wiley.com,1,1
