referrer,views_total,views_unique
Google,32,15
forensicstats.org,9,3
csafe-isu.github.io,8,3
github.com,6,3
cran.r-project.org,4,2
m.youtube.com,1,1
DuckDuckGo,1,1
nist.gov,1,1
