url_path,views_total,views_unique
/CSAFE-ISU/handwriter,71,32
/CSAFE-ISU/handwriter/issues,20,5
/CSAFE-ISU/handwriter/branches,13,4
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/model_docs,11,2
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,7,2
/CSAFE-ISU/handwriter/commits/master,7,1
/CSAFE-ISU/handwriter/issues/new,7,1
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/model_docs/w0009_s01_pWOZ_r01.png,5,2
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/model_docs/w0009_s01_pWOZ_r02.png,5,2
/CSAFE-ISU/handwriter/tree/master/tests,5,2
