referrer,views_total,views_unique
github.com,125,3
Google,90,6
Bing,47,2
csafe-isu.github.io,18,5
cran.r-project.org,11,3
rdrr.io,3,1
youtube.com,2,1
oaiti.org,1,1
forensicstats.org,1,1
