referrer,views_total,views_unique
github.com,67,3
Google,46,13
csafe-isu.github.io,22,6
forensicstats.org,8,4
DuckDuckGo,8,1
Bing,5,1
youtube.com,2,2
safeforensics.org,1,1
com.google.android.gm,1,1
yandex.ru,1,1
