referrer,views_total,views_unique
github.com,119,2
cran.r-project.org,36,27
Google,17,14
csafe-isu.github.io,2,1
in.search.yahoo.com,2,1
ftp.yz.yamagata-u.ac.jp,1,1
forensicstats.org,1,1
