url_path,views_total,views_unique
/CSAFE-ISU/handwriter,50,15
/CSAFE-ISU/handwriter/issues,24,1
/CSAFE-ISU/handwriter/tree/master/examples,12,3
/CSAFE-ISU/handwriter/issues/104,11,1
/CSAFE-ISU/handwriter/tree/master/examples/csafe_data,10,1
/CSAFE-ISU/handwriter/tree/master/src,9,2
/CSAFE-ISU/handwriter/commits/master,8,1
/CSAFE-ISU/handwriter/blob/master/examples/csafe_data/0001_4.png,7,1
/CSAFE-ISU/handwriter/blob/master/src/Makevars,6,2
/CSAFE-ISU/handwriter/tree/0fba31a9f3a80ec0a81a4fde9b13519f7b158e89/inst,6,1
