url_path,views_total,views_unique
/CSAFE-ISU/handwriter,72,37
/CSAFE-ISU/handwriter/issues,25,7
/CSAFE-ISU/handwriter/tree/master/R,14,3
/CSAFE-ISU/handwriter/tree/master,10,4
/CSAFE-ISU/handwriter/tree/master/data,6,2
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,5,3
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/model_docs,4,2
/CSAFE-ISU/handwriter/issues/205,4,1
/CSAFE-ISU/handwriter/issues/206,3,1
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/template_docs,3,1
