url_path,views_total,views_unique
/CSAFE-ISU/handwriter,32,21
/CSAFE-ISU/handwriter/issues,9,5
/CSAFE-ISU/handwriter/actions/workflows/R-CMD-check.yaml,5,3
/CSAFE-ISU/handwriter/actions/runs/12601646325,3,2
/CSAFE-ISU/handwriter/tree/master/R,3,1
/CSAFE-ISU/handwriter/issues/116,2,2
/CSAFE-ISU/handwriter/actions/runs/12895483785/job/35956449089,2,1
/CSAFE-ISU/handwriter/actions,1,1
/CSAFE-ISU/handwriter/actions/runs/12601646325/job/35123151021,1,1
/CSAFE-ISU/handwriter/actions/runs/12892318452/job/35946276963,1,1
