referrer,views_total,views_unique
github.com,84,2
Google,52,17
csafe-isu.github.io,27,6
DuckDuckGo,6,1
forensicstats.org,5,3
Bing,5,1
youtube.com,3,3
yandex.ru,1,1
onlinelibrary.wiley.com,1,1
