referrer,views_total,views_unique
github.com,298,9
csafe-isu.github.io,42,5
Google,19,9
forensicstats.org,3,2
cran.r-project.org,2,2
DuckDuckGo,2,1
in.search.yahoo.com,2,1
cn.bing.com,1,1
youtube.com,1,1
statics.teams.cdn.office.net,1,1
