url_path,views_total,views_unique
/CSAFE-ISU/handwriter,31,16
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,3,2
/CSAFE-ISU/handwriter/actions/workflows/R-CMD-check.yaml,2,2
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/model_docs/w0009_s01_pWOZ_r01.png,1,1
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/template.rds,1,1
/CSAFE-ISU/handwriter/branches,1,1
/CSAFE-ISU/handwriter/commit/cc00bc38bc157117b9531be6d13b1ce0b9692e48,1,1
/CSAFE-ISU/handwriter/commits,1,1
/CSAFE-ISU/handwriter/commits/master,1,1
/CSAFE-ISU/handwriter/issues,1,1
