referrer,views_total,views_unique
Google,17,12
youtube.com,17,1
forensicstats.org,8,2
github.com,8,2
csafe-isu.github.io,4,2
cran.r-project.org,1,1
nist.gov,1,1
m.youtube.com,1,1
