referrer,views_total,views_unique
csafe-isu.github.io,44,6
github.com,28,5
Google,26,10
cran.r-project.org,14,3
forensicstats.org,4,1
DuckDuckGo,3,1
search.brave.com,1,1
yandex.ru,1,1
igraph.discourse.group,1,1
rdrr.io,1,1
