url_path,views_total,views_unique
/CSAFE-ISU/handwriter,33,22
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,10,2
/CSAFE-ISU/handwriter/tree/master/docs,5,1
/CSAFE-ISU/handwriter/issues,4,4
/CSAFE-ISU/handwriter/blob/b11f040558e45a0f9aed1b35c13c5c411eaa6c51/docs/howto.html,3,1
/CSAFE-ISU/handwriter/blob/master/docs/howto.html,3,1
/CSAFE-ISU/handwriter/blob/master/man/figures/README-image-1.png,3,1
/CSAFE-ISU/handwriter/tree/master/examples,3,1
/CSAFE-ISU/handwriter/issues/97,2,2
/CSAFE-ISU/handwriter/blob/master/docs/index.html,2,1
