referrer,views_total,views_unique
Google,35,18
youtube.com,16,1
github.com,13,4
forensicstats.org,8,2
csafe-isu.github.io,6,3
cran.r-project.org,4,2
nist.gov,1,1
m.youtube.com,1,1
