referrer,views_total,views_unique
csafe-isu.github.io,44,6
Google,21,5
cran.r-project.org,15,4
forensicstats.org,4,1
github.com,2,2
Bing,1,1
search.brave.com,1,1
igraph.discourse.group,1,1
rdrr.io,1,1
