referrer,views_total,views_unique
Google,83,9
github.com,70,5
csafe-isu.github.io,10,5
forensicstats.org,9,6
cran.r-project.org,2,2
forensicsoftware.nist.gov,1,1
DuckDuckGo,1,1
yandex.ru,1,1
