referrer,views_total,views_unique
Google,33,16
csafe-isu.github.io,8,3
forensicstats.org,8,2
github.com,6,3
cran.r-project.org,4,2
m.youtube.com,1,1
DuckDuckGo,1,1
nist.gov,1,1
