referrer,views_total,views_unique
Google,18,4
github.com,12,2
chatgpt.com,2,2
perplexity.ai,2,1
copilot.microsoft.com,2,1
forensicstats.org,1,1
DuckDuckGo,1,1
search.brave.com,1,1
csafe-isu.r-universe.dev,1,1
