url_path,views_total,views_unique
/CSAFE-ISU/handwriter,86,26
/CSAFE-ISU/handwriter/tree/master/R,33,3
/CSAFE-ISU/handwriter/tree/master/examples,27,3
/CSAFE-ISU/handwriter/tree/b62ce460f353a41b9b943776a3dfc6b42081cced/inst/extdata/example_images/template_docs,20,1
/CSAFE-ISU/handwriter/issues,19,6
/CSAFE-ISU/handwriter/blob/master/R/BatchProcessing.R,18,4
/CSAFE-ISU/handwriter/blob/master/handwriter.Rproj,16,3
/CSAFE-ISU/handwriter/blob/master/examples/csafe_data/0001_4.png,15,3
/CSAFE-ISU/handwriter/tree/master/examples/csafe_data,15,2
/CSAFE-ISU/handwriter/commits/master,14,3
