referrer,views_total,views_unique
Google,68,10
github.com,45,4
csafe-isu.github.io,9,4
forensicstats.org,6,4
DuckDuckGo,3,1
forensicsoftware.nist.gov,1,1
yandex.ru,1,1
cran.r-project.org,1,1
