referrer,views_total,views_unique
csafe-isu.github.io,45,9
csafe.shinyapps.io,14,2
github.com,5,2
youtube.com,5,2
Google,4,2
forensicstats.org,1,1
cpp11.r-lib.org,1,1
yandex.ru,1,1
onlinelibrary.wiley.com,1,1
