referrer,views_total,views_unique
cran.r-project.org,98,80
github.com,87,2
Google,23,17
csafe-isu.github.io,22,10
forensicstats.org,2,2
ftp.yz.yamagata-u.ac.jp,1,1
in.search.yahoo.com,1,1
