referrer,views_total,views_unique
csafe-isu.github.io,24,4
youtube.com,15,2
Google,10,6
github.com,9,3
DuckDuckGo,8,1
forensicstats.org,6,3
com.google.android.gm,1,1
safeforensics.org,1,1
nist.gov,1,1
