url_path,views_total,views_unique
/CSAFE-ISU/handwriter,46,22
/CSAFE-ISU/handwriter/tree/master/R,17,3
/CSAFE-ISU/handwriter/tree/master/examples,12,2
/CSAFE-ISU/handwriter/issues,10,4
/CSAFE-ISU/handwriter/tree/master/examples/extracted_graphs,8,2
/CSAFE-ISU/handwriter/tree/master/inst/python,8,2
/CSAFE-ISU/handwriter/blob/master/R/BatchProcessing.R,8,1
/CSAFE-ISU/handwriter/tree/master/examples/plottinglines,7,1
/CSAFE-ISU/handwriter/commits/master,6,2
/CSAFE-ISU/handwriter/releases/tag/v2.0.2,5,3
