referrer,views_total,views_unique
github.com,83,8
DuckDuckGo,48,1
Google,26,18
csafe-isu.github.io,10,1
forensicstats.org,6,3
com.google.android.gm,5,2
nist.gov,2,1
igraph.discourse.group,1,1
csafe.shinyapps.io,1,1
cn.bing.com,1,1
