url_path,views_total,views_unique
/CSAFE-ISU/handwriter,36,20
/CSAFE-ISU/handwriter/blob/master/NEWS.md,3,3
/CSAFE-ISU/handwriter/issues,3,1
/CSAFE-ISU/handwriter/blob/master/LICENSE.txt,2,2
/CSAFE-ISU/handwriter/blob/master/cran-comments.md,2,2
/CSAFE-ISU/handwriter/commit/8f455f5a0703dacf8552218387035dfe503717f3,2,2
/CSAFE-ISU/handwriter/commits/master,2,1
/CSAFE-ISU/handwriter/blob/master/DESCRIPTION,1,1
/CSAFE-ISU/handwriter/blob/master/README.md,1,1
/CSAFE-ISU/handwriter/commit/003b0f6bc0b24b3ef1ffa83faeaebbe33c36a88f,1,1
