url_path,views_total,views_unique
/CSAFE-ISU/handwriter,47,22
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/questioned_docs/w0030_s03_pWOZ_r01.png,12,3
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,10,3
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/questioned_docs,8,3
/CSAFE-ISU/handwriter/tree/master/.github,8,1
/CSAFE-ISU/handwriter/issues,6,5
/CSAFE-ISU/handwriter/tree/master/docs,6,2
/CSAFE-ISU/handwriter/tree/master/R,6,2
/CSAFE-ISU/handwriter/issues/116,5,4
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/model_docs,5,2
