referrer,views_total,views_unique
github.com,108,8
DuckDuckGo,48,1
Google,27,18
csafe-isu.github.io,12,2
forensicstats.org,7,3
com.google.android.gm,5,2
nist.gov,2,1
igraph.discourse.group,1,1
youtube.com,1,1
cn.bing.com,1,1
