url_path,views_total,views_unique
/CSAFE-ISU/handwriter,29,25
/CSAFE-ISU/handwriter/actions/runs/12914446923,1,1
/CSAFE-ISU/handwriter/blob/master/data/example_analysis.rda,1,1
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/model_docs/w0030_s01_pWOZ_r01.png,1,1
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/model_docs/w0238_s01_pWOZ_r01.png,1,1
/CSAFE-ISU/handwriter/issues,1,1
/CSAFE-ISU/handwriter/issues/226,1,1
/CSAFE-ISU/handwriter/releases/tag/v3.2.4,1,1
/CSAFE-ISU/handwriter/tree/master,1,1
/CSAFE-ISU/handwriter/tree/master/data,1,1
