url_path,views_total,views_unique
/CSAFE-ISU/handwriter,24,16
/CSAFE-ISU/handwriter/issues,15,3
/CSAFE-ISU/handwriter/blob/master/examples/example_template/data/questioned_docs/w0030_s03_pWOZ_r01.png,10,2
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,8,3
/CSAFE-ISU/handwriter/tree/master/.github,8,1
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/questioned_docs,5,2
/CSAFE-ISU/handwriter/tree/master/tests,5,1
/CSAFE-ISU/handwriter/branches,4,1
/CSAFE-ISU/handwriter/issues/116,3,3
/CSAFE-ISU/handwriter/issues/new,3,1
