url_path,views_total,views_unique
/CSAFE-ISU/handwriter,61,38
/CSAFE-ISU/handwriter/issues,24,6
/CSAFE-ISU/handwriter/tree/master,9,4
/CSAFE-ISU/handwriter/tree/master/R,9,3
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data,5,3
/CSAFE-ISU/handwriter/tree/master/data,5,2
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/model_docs,4,2
/CSAFE-ISU/handwriter/issues/205,4,1
/CSAFE-ISU/handwriter/issues/206,3,1
/CSAFE-ISU/handwriter/tree/master/examples/example_template/data/template_docs,3,1
