referrer,views_total,views_unique
Google,16,10
forensicstats.org,3,2
github.com,2,1
Yahoo,1,1
chat.qwen.ai,1,1
chatgpt.com,1,1
cran.r-project.org,1,1
csafe-isu.github.io,1,1
