time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-30 00:00:00+00:00,,,18,2
2024-07-31 00:00:00+00:00,,,17,2
2024-08-01 00:00:00+00:00,,,15,1
2024-08-05 00:00:00+00:00,,,1,1
2024-08-06 00:00:00+00:00,,,17,1
