time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-17 00:00:00+00:00,,,4,1
2025-03-18 00:00:00+00:00,,,12,3
2025-03-19 00:00:00+00:00,,,4,1
2025-03-20 00:00:00+00:00,,,5,1
2025-03-21 00:00:00+00:00,,,3,1
2025-03-22 00:00:00+00:00,,,1,1
2025-03-25 00:00:00+00:00,,,8,3
2025-03-26 00:00:00+00:00,,,1,1
2025-03-30 00:00:00+00:00,,,4,1
