url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript,22,7
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,14,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,9,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,7,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,5,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_code.R,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/pulse,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/graphs/traffic,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/commit/747db81358035eed2f9efd4b1291994d19ad37c8,3,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AB_pane.csv,3,1
