url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,13,4
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,10,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,10,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,7,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_function.R,6,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAF_pane.csv,6,1
/CSAFE-ISU/AOAS-2018-glass-manuscript,5,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAK_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blame/master/Glass_all_function.R,3,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blame/master/glassdata/CompanyA-glass/DAAF_pane.csv,2,1
