time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-23 00:00:00+00:00,,,34,1
2024-02-27 00:00:00+00:00,,,23,1
2024-02-29 00:00:00+00:00,,,6,1
2024-03-02 00:00:00+00:00,,,7,2
2024-03-04 00:00:00+00:00,,,9,2
2024-03-05 00:00:00+00:00,,,8,2
2024-03-07 00:00:00+00:00,,,1,1
