time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-06 00:00:00+00:00,,,15,2
2023-12-10 00:00:00+00:00,,,6,1
2023-12-12 00:00:00+00:00,,,2,2
2023-12-13 00:00:00+00:00,2.0,1.0,6,2
2023-12-14 00:00:00+00:00,,,18,1
