url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,24,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,11,4
/CSAFE-ISU/AOAS-2018-glass-manuscript,10,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,6,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyB-glass,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/747db81358035eed2f9efd4b1291994d19ad37c8/glassdata/Description_for_glass_database.pdf,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAL_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyB-glass/BR_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blame/master/glassdata/CompanyB-glass/BR_pane.csv,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/3f62cd908963cf2ef8d6bbf417ede0193b2f3a89/glassdata/Description_for_glass_database.pdf,2,1
