url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,10,1
/CSAFE-ISU/AOAS-2018-glass-manuscript,9,4
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,8,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_code.R,5,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_function.R,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/branches,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/commit/3f62cd908963cf2ef8d6bbf417ede0193b2f3a89,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/commits,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master,2,1
