time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-14 00:00:00+00:00,,,198,3
2023-09-19 00:00:00+00:00,,,1,1
2023-09-20 00:00:00+00:00,,,11,1
2023-09-25 00:00:00+00:00,,,19,1
