url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,14,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,14,4
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,10,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,7,3
/CSAFE-ISU/AOAS-2018-glass-manuscript,6,6
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_function.R,6,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAF_pane.csv,6,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_code.R,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAK_pane.csv,4,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blame/master/Glass_all_function.R,3,1
