time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-01 00:00:00+00:00,,,15,2
2023-09-04 00:00:00+00:00,1.0,1.0,3,2
2023-09-05 00:00:00+00:00,,,7,1
2023-09-08 00:00:00+00:00,,,1,1
2023-09-12 00:00:00+00:00,,,27,2
2023-09-13 00:00:00+00:00,,,40,2
