time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-13 00:00:00+00:00,2.0,2.0,147,2
2023-07-14 00:00:00+00:00,,,10,2
2023-07-18 00:00:00+00:00,,,40,2
2023-07-24 00:00:00+00:00,,,4,1
