url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,34,7
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,27,6
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyB-glass,18,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyB-glass/BA_pane.csv,17,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,13,5
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/DAAA_pane.csv,10,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyB-glass/BB_pane.csv,8,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyB-glass/BF_pane.csv,8,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/Glass_all_code.R,7,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AB_pane.csv,7,2
