time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-12 00:00:00+00:00,,,1,1
2025-02-17 00:00:00+00:00,,,6,2
2025-02-21 00:00:00+00:00,,,2,2
2025-02-23 00:00:00+00:00,,,2,1
