url_path,views_total,views_unique
/CSAFE-ISU/AOAS-2018-glass-manuscript,5,3
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata,4,2
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/CompanyA-glass/AA_pane.csv,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/blob/master/glassdata/Description_for_glass_database.pdf,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/tree/master/glassdata/CompanyA-glass,2,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/actions,1,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/issues,1,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/projects,1,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/pulls,1,1
/CSAFE-ISU/AOAS-2018-glass-manuscript/pulse,1,1
