time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-18 00:00:00+00:00,,,7,2
2024-06-19 00:00:00+00:00,,,1,1
2024-06-20 00:00:00+00:00,,,9,3
2024-06-23 00:00:00+00:00,,,4,1
2024-06-24 00:00:00+00:00,,,5,1
2024-06-26 00:00:00+00:00,,,14,2
